id,title,date,country
WO2022005652,SYSTEMS AND METHODS FOR EVALUATING A SUBJECT FOR INFLAMMATORY BOWEL DISEASE MANAGEMENT,26.05.2021,WO
CA392420377,SYSTEMS AND METHODS FOR EVALUATING A SUBJECT FOR INFLAMMATORY BOWEL DISEASE MANAGEMENT,26.05.2021,CA
US178080278,PEDAGOGICAL SYSTEM,31.03.2015,US
CN418723564,College enrollment information recommendation method and system,24.11.2023,CN
CN345816297,Teaching resource management platform for universities,21.06.2021,CN
CN423405543,College recruitment information management method based on big data,09.01.2024,CN
WO2016044096,REPOPULATION OF ORGANS AND TISSUES USING A YAP-ERT2 FUSION PROTEIN,11.09.2015,WO
IN394376612,"Machine Learning and IoT based device to detect the Stress/happiness of Lecturers in Working Environment like institutions, colleges, University etc.",13.03.2023,IN
US174286087,Methods and systems for identifying similar schools,07.03.2016,US
CN234244871,Welding device for metalworking practice teaching of college students,29.08.2018,CN
US174154678,Mathematical language processing: automatic grading and feedback for open response mathematical questions,11.12.2015,US
WO2018150179,METHODS FOR CANCER DIAGNOSIS USING A GENE EXPRESSION SIGNATURE,14.02.2018,WO
US42214293,Internet based learning systems,29.12.2007,US
US95578775,Internet based learning systems,14.12.2012,US
WO2014152243,PANEL OF MICRORNA BIOMARKERS IN HEALTHY AGING,14.03.2014,WO
US73297683,GENE EXPRESSION RELATED TO PREECLAMPSIA,16.09.2009,US
US153624640,"System and method for gathering, identifying and analyzing learning patterns",11.06.2014,US
WO2006020131,METHODS AND COMPOSITIONS FOR WEIGHT MANAGEMENT AND MOOD ENHANCEMENT,15.07.2005,WO
CN240129396,A professional enrollment forecasting method and system based on a multidimensional data model,15.11.2018,CN
US177799098,"DEVICE, SYSTEM, AND METHOD FOR CREATING VIRTUAL CREDIT CARD",01.06.2016,US
CN391932392,Student archive management system and method based on block chain,14.11.2022,CN
IN414841820,HAND GESTURE MEDIA CONTROLLER,13.07.2023,IN
US95993007,PARTICLES AND OTHER SUBSTRATES USEFUL IN PROTEIN PURIFICATION AND OTHER APPLICATIONS,22.02.2012,US
CN313598730,Teaching scribing ruler,15.04.2020,CN
CN289645900,Method and device for automatically deploying IT experimental courses,21.10.2019,CN
US38014351,"Computerized mastery testing system, a computer administered variable length sequential testing system for making pass/fail decisions",26.10.1989,US
WO2001027901,TRAINING METHOD USING INDUSTRY AND UNIVERSITY COLLABORATION,26.09.2000,WO
WO2004085996,BIOMARKERS FOR LONGEVITY AND DISEASE AND USES THEREOF,19.03.2004,WO
CN282885605,Multi-college linked activity organization system and method,27.08.2019,CN
CN317744750,Career planning intelligent filling system based on college entrance examination big data,13.11.2020,CN
US42340032,Time out system and process,10.08.2006,US
US41388440,Polymers for analyte detection,19.09.2005,US
CN318109545,College entrance examination voluntary filling and selecting assisting system,29.09.2020,CN
IN394895036,SPACE EDUCATION THROUGH AR/VR,17.03.2023,IN
US42726648,Entity identity management system and associated methods,21.11.2005,US
EP76963169,Verfahren und System zum Verwalten von Druck-nach-Bedarfs-Aufträgen durch Aufrechterhalten der Kundenbestellaufzeichnungen mit Inhaltsidentifizierung der gedruckten Artikel,30.07.2012,EP
US76850667,METHOD AND SYSTEM FOR MANAGING PRINT ON DEMAND JOBS BY MAINTAINING CUSTOMER ORDER RECORDS WITH CONTENT IDENTIFICATION OF PRINTED ARTICLES,30.09.2011,US
WO2019014163,HANDHELD TEXT SCANNER AND READER,10.07.2018,WO
US344956699,Systems and methods to measure and enhance human engagement and cognition,12.03.2021,US
WO2006016350,ENTERPRISE RESOURCE PLANNING BASED ON SEPARATION OF PERCEPTION AND DATA,29.06.2005,WO
WO2022093839,SYSTEMS AND METHODS TO MEASURE AND ENHANCE HUMAN ENGAGEMENT AND COGNITION,26.10.2021,WO
US95781350,METHODS AND SYSTEMS FOR PROVIDING EDUCATIONAL AND INSTRUCTIONAL PROGRAMS USING CELLULAR MEDIA,05.07.2012,US
WO2020148425,ANTIBODY,17.01.2020,WO
IN395400423,A PROCESS TO ENHANCE THE USE OF A COVERT COMMUNICATION CHANNEL,20.03.2023,IN
WO2007120418,ELECTRONIC MULTILINGUAL NUMERIC AND LANGUAGE LEARNING TOOL,13.03.2007,WO
FR437780287,Dispositif à hystérésis mécanique pour flotteur.,06.02.2023,FR
US349432937,Method of distributing client certificates to machines with shared cloud account access,25.02.2021,US
US39082049,"Interactive multimedia performance assessment system and process for use by students, educators and administrators",06.03.1997,US
US124036030,SYSTEMS AND METHODS USING METAL NANOSTRUCTURES IN SPECTRALLY SELECTIVE ABSORBERS,25.07.2014,US
US236794444,CUE DATA MODEL IMPLEMENTATION FOR ADAPTIVE PRESENTATION OF COLLABORATIVE RECOLLECTIONS OF MEMORIES,24.04.2018,US
IN438212076,AN INGENIOUS AI TOOL “BRAIGHTMIND” FOR IMPLEMENTING ACTIVE LEARNING STRATEGIES,07.08.2024,IN
CA94432561,"SYSTEM AND METHOD FOR ORGANIZING, PROCESSING AND PRESENTING INFORMATION",22.05.2007,CA
IN394087718,MACHINE LEARNING MODEL FOR SECURED INFORMATION EXCHANGE IN FLYING NETWORK,14.03.2023,IN
IN414839807,EFFECT OF HUMAN RELATIONS IN ORGANIZATION PRODUCTIVITY,16.08.2023,IN
ZA1393119,STERILE LAMINAR AIRFLOW DEVICE,25.03.2002,ZA
NZ179039934,Sterile laminar airflow device,26.03.2002,NZ
AU194184907,Sterile laminar airflow device,21.05.2001,AU
US437764628,TECHNIQUES FOR INTEGRATED PREHEATING AND COATING OF POWDER MATERIAL IN ADDITIVE FABRICATION AND RELATED SYSTEMS AND METHODS,06.03.2024,US
CN437815236,一种消防救援小车,28.11.2023,CN
WO2023017440,METHOD AND SYSTEM FOR SELECTING A CLINICAL PATHWAY,10.08.2022,WO
US316418017,TOPICAL CLUSTERING AND NOTIFICATIONS FOR DRIVING RESOURCE COLLABORATION,23.07.2019,US
CN311654237,College big data competition management system and method based on cloud computing,20.07.2020,CN
US41125131,Project management system for education,24.06.2004,US
US77112783,Carbophosphates and related compounds,22.02.2011,US
WO1998056799,CDC2 PROTEIN KINASE FROM <i>PNEUMOCYSTIS CARINII</i>,12.06.1998,WO
CN241318062,A college entrance examination volunteer accurate measurement method and system based on big data and artificial intelligence,15.11.2018,CN
US160610285,ONLINE RESOURCE SERVING TO A TRAVELING USER,30.11.2015,US
IN335400228,A NOVEL TECHNIQUE FOR AUTONOMOUS REPORT GENERATION FOR MANAGEMENT OF E-FINANCIAL GOVERNANCE,28.08.2021,IN
IN306152728,SYSTEM AND METHOD FOR FACILITATING VERIFICATION OF ACADEMIC CERTIFICATES USING BLOCKCHAIN,17.08.2020,IN
US39885939,Sterile laminar airflow device,19.06.2001,US
US443346756,BUILDING MANAGEMENT SYSTEM WITH SUSTAINABILITY IMPROVEMENT,23.05.2024,US
WO2022006151,AGGREGATION OF NOISY DATASETS INTO MASTER FIRMOGRAPHIC DATABASE,29.06.2021,WO
WO2013060886,NETWORKED INTERACTIVE DISPLAY SYSTEMS,29.10.2012,WO
GB137510106,Interactive display systems,28.10.2011,GB
WO2014078537,THREE-DIMENSIONAL FABRICATING MATERIAL SYSTEMS FOR PRODUCING DENTAL PRODUCTS,14.11.2013,WO
WO2020178451,MACROPHAGE MARKERS IN CANCER,06.03.2020,WO
CN407805483,Big data analysis method and system for college talent training,04.07.2023,CN
IN211652945,"[FRPLS] ""FLOOD RESISTANT PORTABLE LIVESTOCK SHELTER""",24.11.2014,IN
US42712811,On Track-Teaching,09.02.2009,US
US394365376,Methods and systems for data analysis,17.05.2022,US
US294419460,Control and/or verification of interactions of an augmented reality deployment,03.01.2019,US
US299047128,Augmented reality location validation through dynamic location signature of an augment marker,25.03.2020,US
IN346040724,A DEVICE FOR GENERATING VOLTAGE VIA FOOTSTEPS,20.09.2021,IN
IN211657747,"""TRIAZINE DENDRIMER BASED ON BENZENE 1,4-DIAMINE, PROCESS FOR THE PREPARATION THEREOF AND USE THEREOF"".",16.12.2014,IN
CN159149453,Arduino teaching instrument having temperature and humidity real-time monitoring function,30.03.2015,CN
IN211490272,STERILE LAMINAR AIRFLOW DEVICE,19.02.2003,IN
CN446856121,一种工程扰动后亚高山草甸边坡生态修复的方法,16.08.2024,CN
CN446860110,屏幕捕获方法及电子设备,19.01.2024,CN
US40199285,Text to speech,31.12.2002,US
WO2017161307,INDOLE REGULATION OF ANTIGEN PRESENTING CELLS,17.03.2017,WO
EP20632050,"PHARMAZEUTISCHE ZUSAMMENSETZUNG MIT EINEM 1,2-DITHIOLTHIONDERIVAT ZUR VERHINDERUNG ODER BEHANDLUNG EINER DURCH LXR-ALPHA-ÜBEREXPRESSION VERURSACHTEN ERKRANKUNG",30.07.2009,EP
US73278559,"Pharmaceutical composition containing 1,2-dithiolthione derivative for preventing or treating disease caused by overexpression of LXR-α",30.07.2009,US
WO2010016681,"PHARMACEUTICAL COMPOSITION CONTAINING 1,2-DITHIOLTHIONE DERIVATIVE FOR PREVENTING OR TREATING DISEASE CAUSED BY OVEREXPRESSION OF LXR-ALPHA",30.07.2009,WO
US42854642,Collaborative Learning Space Portal,22.08.2008,US
IN231854563,SELF HANDLED BRAILLE-CHARACTER PRINTER FOR BLIND PEOPLE,28.03.2017,IN
WO2022215084,SYSTEM AND METHOD FOR DETERMINING NETWORKS OF BRAIN FROM RESTING STATE MRI DATA USING ML,05.04.2022,WO
CN437815207,一种球囊导管及球囊导管组件,24.11.2023,CN
AU180754652,"Soluble monovalent and multivalent MHC class II fusion proteins, and uses therefor",15.08.1997,AU
CN311713752,Personnel detection device for college entrance,27.05.2020,CN
IN211668400,MIND CONTROLLED APPLICATION USING ELECTRONIC CIRCUITS ESPECIALLY FOR WHEELCHAIR,11.04.2013,IN
CN446865722,一种图像校正方法、装置及电子设备,04.12.2024,CN
CN446870612,一种抗蛋白吸附的可降解聚合物及其制备方法和应用,29.09.2024,CN
US77341879,Methods and Systems for Collaborative Formulation and Solution of Problems,16.11.2012,US
US42657401,Training Apparatus,16.08.2006,US
US43751195,Methods for recovery of leaf proteins,15.05.2008,US
US40537168,"System for accessing, distributing and maintaining video content over public and private internet protocol networks",07.06.2000,US
US73202294,Human Neural Stem Cell and Pharmaceutical Composition for the Treatment of Central or Peripheral Nervous System Disorders or Injuries Using Same,12.08.2009,US
CN281773764,College entrance examination application evaluation system based on big data,02.09.2019,CN
IN297816873,PRAGATI PUSTAK-A PARENT ORIENTED SCREENING TOOL FOR IDENTIFICATION OF DEVELOPMENTAL DELAY IN CHILDREN TILL 2 YEARS OF AGE,17.04.2018,IN
WO2012125659,METHOD AND SYSTEM FOR COLLBORATIVE ON-LINE LEARNING MANAGEMENT WITH EDUCATIONAL NETWORKING,13.03.2012,WO
US289828034,"Use of low molecular weight collagen hydrolysate for preventing and/or reducing joint pain, lateral meniscal protusion and/or improving cartilage abrasion grade",24.11.2017,US
WO2009007685,METHOD,02.07.2008,WO
CN446843796,一种重组表达载体、具有微氧耐受性的食气梭菌工程菌及其构建方法和应用,29.09.2024,CN
CN446869603,9Ni钢埋弧焊装置,18.11.2024,CN
US449756805,AAV VECTORS ENCODING BASE EDITORS AND USES THEREOF,25.10.2024,US
US177135181,"COMPUTER IMPLEMENTED METHOD, COMPUTER SYSTEM AND SOFTWARE FOR REDUCING ERRORS ASSOCIATED WITH A SITUATED INTERACTION",07.10.2014,US
CN282346463,Intelligent college preference recommendation system,09.09.2019,CN
AU442357939,AAV VECTORS ENCODING BASE EDITORS AND USES THEREOF,28.04.2023,AU
CN437813974,一种铜线拉丝退火防氧化装置,02.01.2024,CN
US208306780,SUPPRESSION OF LEPTIN ACTION FOR TREATMENT OF PULMONARY INFECTIONS,15.05.2015,US
WO2012154896,METHOD AND SYSTEM FOR SHARING AND NETWORKING IN LEARNING SYSTEMS,09.05.2012,WO
US253949881,Career path recommendation engine,30.03.2018,US
IN324123094,AN INTELLIGENT TORCHLIGHT,06.05.2021,IN
WO2007020425,TEACHING APPARATUS,16.08.2006,WO
WO2008143914,NOVEL METHODS FOR RECOVERY OF LEAF PROTEINS,15.05.2008,WO
US41534226,Method for analyzing standards-based assessment data,19.10.2004,US
CN322665652,College entrance examination filling application guide information display device,28.07.2020,CN
IN235883841,INDOLE REGULATION OF ANTIGEN PRESENTING CELLS,18.09.2018,IN
US293706415,Indole regulation of antigen presenting cells,17.03.2017,US
US177603981,Optimizing efficiency and cost of crowd-sourced polling,02.03.2015,US
US73529769,Axial-flow pumps and related methods,29.07.2011,US
CN293994815,Intelligent automatic creation system for overseas study documents,25.12.2019,CN
US351166373,PERSONALIZED USER EDUCATION SYSTEM,13.08.2018,US
CN84100066,Coupled protein,04.06.2009,CN
CN435101039,College talent review data information optimization matching method,31.05.2024,CN
IN438212596,EVALUATION OF ASSIGNMENTS/SCRIPTS/DOCUMENTS (HANDWRITTEN/ONLINE) WITH THE HELP OF PROCTOR AI,09.08.2024,IN
CN446864807,用于淬透性一致性检测的标准样品及其制备方法、检测方法,27.09.2024,CN
IN414843690,STUDENT ATTENDANCE MANAGEMENT SYSTEM,12.07.2023,IN
WO2010045356,COGNITIVE AND LINGUISTIC ASSESSMENT USING EYE TRACKING,14.10.2009,WO
US130239407,Automated educational system,15.07.2013,US
US43276315,INTERACTIVE CUSTOMIZABLE BROADCAST,09.05.2008,US
WO2008144255,INTERACTIVE CUSTOMIZABLE BROADCAST,09.05.2008,WO
WO2007133970,ESTIMATION OF SPEED AND DIRECTION OF TRAVEL IN A WLAN POSITIONING SYSTEM,04.05.2007,WO
EP15043831,FAHRTGESCHWINDIGKEITS- UND FAHRTRICHTUNGSKALKULATION IN EINEM WLAN-POSITIONIERUNGSSYSTEM,04.05.2007,EP
US204142259,Methods of cell culture for adoptive cell therapy,30.12.2016,US
US291461936,Methods of cell culture for adoptive cell therapy,26.11.2019,US
US365477069,Methods of cell culture for adoptive cell therapy,07.03.2022,US
US439557589,METHODS OF CELL CULTURE FOR ADOPTIVE CELL THERAPY,03.06.2024,US
US425299008,Methods of cell culture for adoptive cell therapy,16.11.2023,US
US205829049,Relating private data of different entities,05.05.2016,US
CN281788036,College entrance examination application analysis system based on artificial intelligence,30.08.2019,CN
CN83823472,Network technology-based network learning platform for adult education,07.08.2009,CN
WO2017147356,JOB SEARCH ENGINE FOR RECENT COLLEGE GRADUATES,24.02.2017,WO
CN281788491,Career planning system and method for senior high school students,10.09.2019,CN
WO2007117104,COMPRESSED BED SOIL FOR SHEET-TYPE RAISING RICESEEDING,09.04.2007,WO
IN231454875,MULTI-TOUCH TABLE USING SURFACE COMPUTING,24.03.2017,IN
US41880023,Estimation of speed and direction of travel in a WLAN positioning system,08.05.2006,US
US73548098,Estimation of speed and direction of travel in a WLAN positioning system,30.12.2011,US
US73184534,Estimation of speed and direction of travel in a WLAN positioning system,12.11.2010,US
US97880740,Estimation of speed and direction of travel in a WLAN positioning system,29.08.2013,US
CN236152271,Interactive system for commercial college students and login method thereof,22.06.2017,CN
US444093908,METHODS OF CELL CULTURE FOR ADOPTIVE CELL THERAPY,18.06.2024,US
IN414844688,AN EFFECTIVE APPROACH TO IMPLEMENT AUGMENTED REALITY IN EXISTING ECOMMERCE WEBSITES,20.04.2022,IN
IN417756871,MOBILE APPLICATION TO PREDICT AGE AND TIMBER VALUE OF TREES USING CHATGPT 3.5 AND YOLO V8A MACHINE LEARNING TECHNIQUES,31.10.2023,IN
US41878809,Estimation of speed and direction of travel in a WLAN positioning system using multiple position estimations,08.05.2006,US
US42861974,Estimation of speed and direction of travel in a WLAN positioning system using multiple position estimations,18.06.2009,US
CN446855364,一种超纯水制备的多级过滤装置和过滤方法,30.10.2024,CN
IN234760364,AN EMPLOYEE MANAGEMENT SYSTEM,27.11.2018,IN
CN280380239,Big data-based volunteer filling intelligent planning system,02.09.2019,CN
IN297814824,DOILY-SANITARY NAPKIN VENDING MACHINE- FEMININE HYGIENE,15.05.2020,IN
CA94717636,MATERIALS FOR DISINFECTION PRODUCED BY NON-THERMAL PLASMA,03.08.2011,CA
CN397433003,College entrance examination application filling system data encryption method based on big data,22.03.2023,CN
EP222932880,KLEINMOLEKÜLIGE ANTI-AGING AGENTIEN,13.04.2012,EP
WO2013163522,CLUSTER ANALYSIS OF PARTICIPANT RESPONSES FOR TEST GENERATION OR TEACHING,26.04.2013,WO
CN351914799,Learning condition analysis method and system based on college interactive classroom activity data,16.12.2021,CN
US159742462,Electronic message board fact checking,28.10.2015,US
IN414834714,A HAPTIC-GLOVE SYSTEM FOR INTERACTING VIRTUAL OBJECTS IN AUGMENTED-REALITY ENVIRONMENT AND ITS METHOD THEREOF,28.04.2023,IN
US339762694,System for Interest-Aligned Educational Degree Planning,22.01.2018,US
CN326438878,College learning evaluation system and method based on big data,12.01.2021,CN
KR446839420,가시광 통신 시스템 및 단말 장치,07.04.2023,KR
CN376481710,Student score evaluation obtaining method suitable for occupational recruitment,09.06.2022,CN
WO2002015155,INFORMATION DELIVERY SYSTEM,14.08.2001,WO
WO2014186782,SCALABLE ORGANOTYPIC MODELS OF TUMOR DORMANCY,17.05.2014,WO
WO1991006633,DIFFERENTIAL DIAGNOSTIC ASSAY FOR BRUCELLOSIS,25.09.1990,WO
US42135165,Medical simulation computer system,17.12.2004,US
WO2008091707,OXIDE COATINGS ON LITHIUM OXIDE PARTICLES,25.01.2008,WO
WO2010101627,METHODS AND SYSTEMS FOR TREATMENT AND/OR DIAGNOSIS,02.03.2010,WO
US41878821,Estimation of speed of travel using the dynamic signal strength variation of multiple WLAN access points,08.05.2006,US
EP178407087,"SYSTEME, VERFAHREN UND ZUSAMMENSETZUNGEN ZUR SEQUENZMANIPULATION MIT OPTIMIERTEN FUNKTIONELLEN CRISPR-CAS-SYSTEMEN",12.12.2014,EP
PH208999280,CAMBIEL REVERSIBLE BAG,14.03.2016,PH
US442160428,COMPOSITIONS AND METHODS FOR SILICA GEL ENCAPULATION OF PLANT GROWTH PROMOTING BACTERIA,12.08.2022,US
WO2023019258,COMPOSITIONS AND METHODS FOR SILICA GEL ENCAPSULATION OF PLANT GROWTH PROMOTING BACTERIA,12.08.2022,WO
WO2024220552,AR MIRROR,17.04.2024,WO
CA94119500,TEXT TO SPEECH,28.01.2003,CA
IN353346893,IOT BASED INFANT HEALTH MONITORING SYSTEM,21.02.2022,IN
US376043233,ASSISTED ELECTRONIC MESSAGE COMPOSITION,31.03.2021,US
US441479409,AR MIRROR,17.04.2024,US
CN251685254,Novel hybrid learning environment teaching platform,03.06.2019,CN
WO2017181139,ANTI-HUMAN VISTA ANTIBODIES AND USE THEREOF,14.04.2017,WO
US106951280,DIRECTING COMMUNICATIONS TO SEMANTIC BUNDLES OF LOCATIONS,30.12.2013,US
WO2014124003,DIRECTING COMMUNICATIONS TO SEMANTIC BUNDLES OF LOCATIONS,05.02.2014,WO
US41878810,Calculation of quality of wlan access point characterization for use in a wlan positioning system,08.05.2006,US
US42785021,Calculation of quality of WLAN access point characterization for use in a WLAN positioning system,16.03.2009,US
CA94372502,CALCULATION OF QUALITY OF WLAN ACCESS POINT CHARACTERIZATION FOR USE IN A WLAN POSITIONING SYSTEM,04.05.2007,CA
US177614069,Determining quality metrics utilized in building a reference database,18.05.2016,US
